frame_path,timestamp_ms,frame_num
Tennis/frames/20260103_back/frame_0150.jpg,29800,0150
Tennis/frames/20260103_back/frame_0151.jpg,30000,0151
Tennis/frames/20260103_back/frame_0152.jpg,30200,0152
Tennis/frames/20260103_back/frame_0153.jpg,30400,0153
Tennis/frames/20260103_back/frame_0154.jpg,30600,0154
Tennis/frames/20260103_back/frame_0155.jpg,30800,0155
Tennis/frames/20260103_back/frame_0156.jpg,31000,0156
Tennis/frames/20260103_back/frame_0157.jpg,31200,0157
Tennis/frames/20260103_back/frame_0158.jpg,31400,0158
Tennis/frames/20260103_back/frame_0159.jpg,31600,0159
Tennis/frames/20260103_back/frame_0160.jpg,31800,0160
Tennis/frames/20260103_back/frame_0161.jpg,32000,0161
Tennis/frames/20260103_back/frame_0162.jpg,32200,0162
Tennis/frames/20260103_back/frame_0163.jpg,32400,0163
Tennis/frames/20260103_back/frame_0164.jpg,32600,0164
Tennis/frames/20260103_back/frame_0165.jpg,32800,0165
Tennis/frames/20260103_back/frame_0166.jpg,33000,0166
Tennis/frames/20260103_back/frame_0167.jpg,33200,0167
Tennis/frames/20260103_back/frame_0168.jpg,33400,0168
Tennis/frames/20260103_back/frame_0169.jpg,33600,0169
Tennis/frames/20260103_back/frame_0170.jpg,33800,0170
Tennis/frames/20260103_back/frame_0171.jpg,34000,0171
Tennis/frames/20260103_back/frame_0172.jpg,34200,0172
Tennis/frames/20260103_back/frame_0173.jpg,34400,0173
Tennis/frames/20260103_back/frame_0174.jpg,34600,0174
Tennis/frames/20260103_back/frame_0175.jpg,34800,0175
Tennis/frames/20260103_back/frame_0176.jpg,35000,0176
Tennis/frames/20260103_back/frame_0177.jpg,35200,0177
Tennis/frames/20260103_back/frame_0178.jpg,35400,0178
Tennis/frames/20260103_back/frame_0179.jpg,35600,0179
Tennis/frames/20260103_back/frame_0180.jpg,35800,0180
Tennis/frames/20260103_back/frame_0181.jpg,36000,0181
Tennis/frames/20260103_back/frame_0182.jpg,36200,0182
Tennis/frames/20260103_back/frame_0183.jpg,36400,0183
Tennis/frames/20260103_back/frame_0184.jpg,36600,0184
Tennis/frames/20260103_back/frame_0185.jpg,36800,0185
Tennis/frames/20260103_back/frame_0186.jpg,37000,0186
Tennis/frames/20260103_back/frame_0187.jpg,37200,0187
Tennis/frames/20260103_back/frame_0188.jpg,37400,0188
Tennis/frames/20260103_back/frame_0189.jpg,37600,0189
Tennis/frames/20260103_back/frame_0190.jpg,37800,0190
Tennis/frames/20260103_back/frame_0191.jpg,38000,0191
Tennis/frames/20260103_back/frame_0192.jpg,38200,0192
Tennis/frames/20260103_back/frame_0193.jpg,38400,0193
Tennis/frames/20260103_back/frame_0194.jpg,38600,0194
Tennis/frames/20260103_back/frame_0195.jpg,38800,0195
Tennis/frames/20260103_back/frame_0196.jpg,39000,0196
Tennis/frames/20260103_back/frame_0197.jpg,39200,0197
Tennis/frames/20260103_back/frame_0198.jpg,39400,0198
Tennis/frames/20260103_back/frame_0199.jpg,39600,0199
Tennis/frames/20260103_back/frame_0200.jpg,39800,0200
Tennis/frames/20260103_back/frame_0201.jpg,40000,0201
Tennis/frames/20260103_back/frame_0202.jpg,40200,0202
Tennis/frames/20260103_back/frame_0203.jpg,40400,0203
Tennis/frames/20260103_back/frame_0204.jpg,40600,0204
Tennis/frames/20260103_back/frame_0205.jpg,40800,0205
Tennis/frames/20260103_back/frame_0206.jpg,41000,0206
Tennis/frames/20260103_back/frame_0207.jpg,41200,0207
Tennis/frames/20260103_back/frame_0208.jpg,41400,0208
Tennis/frames/20260103_back/frame_0209.jpg,41600,0209
Tennis/frames/20260103_back/frame_0210.jpg,41800,0210
Tennis/frames/20260103_back/frame_0211.jpg,42000,0211
Tennis/frames/20260103_back/frame_0212.jpg,42200,0212
Tennis/frames/20260103_back/frame_0213.jpg,42400,0213
Tennis/frames/20260103_back/frame_0214.jpg,42600,0214
Tennis/frames/20260103_back/frame_0215.jpg,42800,0215
Tennis/frames/20260103_back/frame_0216.jpg,43000,0216
Tennis/frames/20260103_back/frame_0217.jpg,43200,0217
Tennis/frames/20260103_back/frame_0218.jpg,43400,0218
Tennis/frames/20260103_back/frame_0219.jpg,43600,0219
Tennis/frames/20260103_back/frame_0220.jpg,43800,0220
Tennis/frames/20260103_back/frame_0221.jpg,44000,0221
Tennis/frames/20260103_back/frame_0222.jpg,44200,0222
Tennis/frames/20260103_back/frame_0223.jpg,44400,0223
Tennis/frames/20260103_back/frame_0224.jpg,44600,0224
Tennis/frames/20260103_back/frame_0225.jpg,44800,0225
Tennis/frames/20260103_back/frame_0226.jpg,45000,0226
Tennis/frames/20260103_back/frame_0227.jpg,45200,0227
Tennis/frames/20260103_back/frame_0228.jpg,45400,0228
Tennis/frames/20260103_back/frame_0229.jpg,45600,0229
Tennis/frames/20260103_back/frame_0230.jpg,45800,0230
Tennis/frames/20260103_back/frame_0231.jpg,46000,0231
Tennis/frames/20260103_back/frame_0232.jpg,46200,0232
Tennis/frames/20260103_back/frame_0233.jpg,46400,0233
Tennis/frames/20260103_back/frame_0234.jpg,46600,0234
Tennis/frames/20260103_back/frame_0235.jpg,46800,0235
Tennis/frames/20260103_back/frame_0236.jpg,47000,0236
Tennis/frames/20260103_back/frame_0237.jpg,47200,0237
Tennis/frames/20260103_back/frame_0238.jpg,47400,0238
Tennis/frames/20260103_back/frame_0239.jpg,47600,0239
Tennis/frames/20260103_back/frame_0240.jpg,47800,0240
Tennis/frames/20260103_back/frame_0241.jpg,48000,0241
Tennis/frames/20260103_back/frame_0242.jpg,48200,0242
Tennis/frames/20260103_back/frame_0243.jpg,48400,0243
Tennis/frames/20260103_back/frame_0244.jpg,48600,0244
Tennis/frames/20260103_back/frame_0245.jpg,48800,0245
Tennis/frames/20260103_back/frame_0246.jpg,49000,0246
Tennis/frames/20260103_back/frame_0247.jpg,49200,0247
Tennis/frames/20260103_back/frame_0248.jpg,49400,0248
Tennis/frames/20260103_back/frame_0249.jpg,49600,0249
Tennis/frames/20260103_back/frame_0250.jpg,49800,0250
Tennis/frames/20260103_back/frame_0251.jpg,50000,0251
Tennis/frames/20260103_back/frame_0252.jpg,50200,0252
Tennis/frames/20260103_back/frame_0253.jpg,50400,0253
Tennis/frames/20260103_back/frame_0254.jpg,50600,0254
Tennis/frames/20260103_back/frame_0255.jpg,50800,0255
Tennis/frames/20260103_back/frame_0256.jpg,51000,0256
Tennis/frames/20260103_back/frame_0257.jpg,51200,0257
Tennis/frames/20260103_back/frame_0258.jpg,51400,0258
Tennis/frames/20260103_back/frame_0259.jpg,51600,0259
Tennis/frames/20260103_back/frame_0260.jpg,51800,0260
Tennis/frames/20260103_back/frame_0261.jpg,52000,0261
Tennis/frames/20260103_back/frame_0262.jpg,52200,0262
Tennis/frames/20260103_back/frame_0263.jpg,52400,0263
Tennis/frames/20260103_back/frame_0264.jpg,52600,0264
Tennis/frames/20260103_back/frame_0265.jpg,52800,0265
Tennis/frames/20260103_back/frame_0266.jpg,53000,0266
Tennis/frames/20260103_back/frame_0267.jpg,53200,0267
Tennis/frames/20260103_back/frame_0268.jpg,53400,0268
Tennis/frames/20260103_back/frame_0269.jpg,53600,0269
Tennis/frames/20260103_back/frame_0270.jpg,53800,0270
Tennis/frames/20260103_back/frame_0271.jpg,54000,0271
Tennis/frames/20260103_back/frame_0272.jpg,54200,0272
Tennis/frames/20260103_back/frame_0273.jpg,54400,0273
Tennis/frames/20260103_back/frame_0274.jpg,54600,0274
Tennis/frames/20260103_back/frame_0275.jpg,54800,0275
Tennis/frames/20260103_back/frame_0276.jpg,55000,0276
Tennis/frames/20260103_back/frame_0277.jpg,55200,0277
Tennis/frames/20260103_back/frame_0278.jpg,55400,0278
Tennis/frames/20260103_back/frame_0279.jpg,55600,0279
Tennis/frames/20260103_back/frame_0280.jpg,55800,0280
Tennis/frames/20260103_back/frame_0281.jpg,56000,0281
Tennis/frames/20260103_back/frame_0282.jpg,56200,0282
Tennis/frames/20260103_back/frame_0283.jpg,56400,0283
Tennis/frames/20260103_back/frame_0284.jpg,56600,0284
Tennis/frames/20260103_back/frame_0285.jpg,56800,0285
Tennis/frames/20260103_back/frame_0286.jpg,57000,0286
Tennis/frames/20260103_back/frame_0287.jpg,57200,0287
Tennis/frames/20260103_back/frame_0288.jpg,57400,0288
Tennis/frames/20260103_back/frame_0289.jpg,57600,0289
Tennis/frames/20260103_back/frame_0290.jpg,57800,0290
Tennis/frames/20260103_back/frame_0291.jpg,58000,0291
Tennis/frames/20260103_back/frame_0292.jpg,58200,0292
Tennis/frames/20260103_back/frame_0293.jpg,58400,0293
Tennis/frames/20260103_back/frame_0294.jpg,58600,0294
Tennis/frames/20260103_back/frame_0295.jpg,58800,0295
Tennis/frames/20260103_back/frame_0296.jpg,59000,0296
Tennis/frames/20260103_back/frame_0297.jpg,59200,0297
Tennis/frames/20260103_back/frame_0298.jpg,59400,0298
Tennis/frames/20260103_back/frame_0299.jpg,59600,0299
Tennis/frames/20260103_back/frame_0300.jpg,59800,0300
Tennis/frames/20260103_back/frame_0301.jpg,60000,0301
Tennis/frames/20260103_back/frame_0302.jpg,60200,0302
Tennis/frames/20260103_back/frame_0303.jpg,60400,0303
Tennis/frames/20260103_back/frame_0304.jpg,60600,0304
Tennis/frames/20260103_back/frame_0305.jpg,60800,0305
Tennis/frames/20260103_back/frame_0306.jpg,61000,0306
Tennis/frames/20260103_back/frame_0307.jpg,61200,0307
Tennis/frames/20260103_back/frame_0308.jpg,61400,0308
Tennis/frames/20260103_back/frame_0309.jpg,61600,0309
Tennis/frames/20260103_back/frame_0310.jpg,61800,0310
Tennis/frames/20260103_back/frame_0311.jpg,62000,0311
Tennis/frames/20260103_back/frame_0312.jpg,62200,0312
Tennis/frames/20260103_back/frame_0313.jpg,62400,0313
Tennis/frames/20260103_back/frame_0314.jpg,62600,0314
Tennis/frames/20260103_back/frame_0315.jpg,62800,0315
Tennis/frames/20260103_back/frame_0316.jpg,63000,0316
Tennis/frames/20260103_back/frame_0317.jpg,63200,0317
Tennis/frames/20260103_back/frame_0318.jpg,63400,0318
Tennis/frames/20260103_back/frame_0319.jpg,63600,0319
Tennis/frames/20260103_back/frame_0320.jpg,63800,0320
Tennis/frames/20260103_back/frame_0321.jpg,64000,0321
Tennis/frames/20260103_back/frame_0322.jpg,64200,0322
Tennis/frames/20260103_back/frame_0323.jpg,64400,0323
Tennis/frames/20260103_back/frame_0324.jpg,64600,0324
Tennis/frames/20260103_back/frame_0325.jpg,64800,0325
Tennis/frames/20260103_back/frame_0326.jpg,65000,0326
Tennis/frames/20260103_back/frame_0327.jpg,65200,0327
Tennis/frames/20260103_back/frame_0328.jpg,65400,0328
Tennis/frames/20260103_back/frame_0329.jpg,65600,0329
Tennis/frames/20260103_back/frame_0330.jpg,65800,0330
Tennis/frames/20260103_back/frame_0331.jpg,66000,0331
Tennis/frames/20260103_back/frame_0332.jpg,66200,0332
Tennis/frames/20260103_back/frame_0333.jpg,66400,0333
Tennis/frames/20260103_back/frame_0334.jpg,66600,0334
Tennis/frames/20260103_back/frame_0335.jpg,66800,0335
Tennis/frames/20260103_back/frame_0336.jpg,67000,0336
Tennis/frames/20260103_back/frame_0337.jpg,67200,0337
Tennis/frames/20260103_back/frame_0338.jpg,67400,0338
Tennis/frames/20260103_back/frame_0339.jpg,67600,0339
Tennis/frames/20260103_back/frame_0340.jpg,67800,0340
Tennis/frames/20260103_back/frame_0341.jpg,68000,0341
Tennis/frames/20260103_back/frame_0342.jpg,68200,0342
Tennis/frames/20260103_back/frame_0343.jpg,68400,0343
Tennis/frames/20260103_back/frame_0344.jpg,68600,0344
Tennis/frames/20260103_back/frame_0345.jpg,68800,0345
Tennis/frames/20260103_back/frame_0346.jpg,69000,0346
Tennis/frames/20260103_back/frame_0347.jpg,69200,0347
Tennis/frames/20260103_back/frame_0348.jpg,69400,0348
Tennis/frames/20260103_back/frame_0349.jpg,69600,0349
Tennis/frames/20260103_back/frame_0350.jpg,69800,0350
Tennis/frames/20260103_back/frame_0351.jpg,70000,0351
Tennis/frames/20260103_back/frame_0352.jpg,70200,0352
Tennis/frames/20260103_back/frame_0353.jpg,70400,0353
Tennis/frames/20260103_back/frame_0354.jpg,70600,0354
Tennis/frames/20260103_back/frame_0355.jpg,70800,0355
Tennis/frames/20260103_back/frame_0356.jpg,71000,0356
Tennis/frames/20260103_back/frame_0357.jpg,71200,0357
Tennis/frames/20260103_back/frame_0358.jpg,71400,0358
Tennis/frames/20260103_back/frame_0359.jpg,71600,0359
Tennis/frames/20260103_back/frame_0360.jpg,71800,0360
Tennis/frames/20260103_back/frame_0361.jpg,72000,0361
Tennis/frames/20260103_back/frame_0362.jpg,72200,0362
Tennis/frames/20260103_back/frame_0363.jpg,72400,0363
Tennis/frames/20260103_back/frame_0364.jpg,72600,0364
Tennis/frames/20260103_back/frame_0365.jpg,72800,0365
Tennis/frames/20260103_back/frame_0366.jpg,73000,0366
Tennis/frames/20260103_back/frame_0367.jpg,73200,0367
Tennis/frames/20260103_back/frame_0368.jpg,73400,0368
Tennis/frames/20260103_back/frame_0369.jpg,73600,0369
Tennis/frames/20260103_back/frame_0370.jpg,73800,0370
Tennis/frames/20260103_back/frame_0371.jpg,74000,0371
Tennis/frames/20260103_back/frame_0372.jpg,74200,0372
Tennis/frames/20260103_back/frame_0373.jpg,74400,0373
Tennis/frames/20260103_back/frame_0374.jpg,74600,0374
Tennis/frames/20260103_back/frame_0375.jpg,74800,0375
Tennis/frames/20260103_back/frame_0376.jpg,75000,0376
Tennis/frames/20260103_back/frame_0377.jpg,75200,0377
Tennis/frames/20260103_back/frame_0378.jpg,75400,0378
Tennis/frames/20260103_back/frame_0379.jpg,75600,0379
Tennis/frames/20260103_back/frame_0380.jpg,75800,0380
Tennis/frames/20260103_back/frame_0381.jpg,76000,0381
Tennis/frames/20260103_back/frame_0382.jpg,76200,0382
Tennis/frames/20260103_back/frame_0383.jpg,76400,0383
Tennis/frames/20260103_back/frame_0384.jpg,76600,0384
Tennis/frames/20260103_back/frame_0385.jpg,76800,0385
Tennis/frames/20260103_back/frame_0386.jpg,77000,0386
Tennis/frames/20260103_back/frame_0387.jpg,77200,0387
Tennis/frames/20260103_back/frame_0388.jpg,77400,0388
Tennis/frames/20260103_back/frame_0389.jpg,77600,0389
Tennis/frames/20260103_back/frame_0390.jpg,77800,0390
Tennis/frames/20260103_back/frame_0391.jpg,78000,0391
Tennis/frames/20260103_back/frame_0392.jpg,78200,0392
Tennis/frames/20260103_back/frame_0393.jpg,78400,0393
Tennis/frames/20260103_back/frame_0394.jpg,78600,0394
Tennis/frames/20260103_back/frame_0395.jpg,78800,0395
Tennis/frames/20260103_back/frame_0396.jpg,79000,0396
Tennis/frames/20260103_back/frame_0397.jpg,79200,0397
Tennis/frames/20260103_back/frame_0398.jpg,79400,0398
Tennis/frames/20260103_back/frame_0399.jpg,79600,0399
Tennis/frames/20260103_back/frame_0400.jpg,79800,0400
Tennis/frames/20260103_back/frame_0401.jpg,80000,0401
Tennis/frames/20260103_back/frame_0402.jpg,80200,0402
Tennis/frames/20260103_back/frame_0403.jpg,80400,0403
Tennis/frames/20260103_back/frame_0404.jpg,80600,0404
