frame_num,frame_path,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,shoulder_rotation,hip_rotation,trunk_separation,left_wrist_height,right_wrist_height
409,frame_0409.jpg,,9.1,133.6,145.9,53.1,8.6,44.5,,0.2
410,frame_0410.jpg,25.6,26.2,129.2,146.2,59.0,3.6,55.4,0.2,0.2
411,frame_0411.jpg,150.9,,163.1,167.8,2.3,27.8,25.5,0.3,
412,frame_0412.jpg,91.9,,,144.1,57.8,32.7,25.1,0.3,
413,frame_0413.jpg,47.5,178.5,,,168.9,179.4,10.5,0.3,0.4
414,frame_0414.jpg,57.3,175.3,,103.5,165.5,164.2,1.4,0.3,0.4
415,frame_0415.jpg,62.1,163.7,,176.4,178.9,176.8,2.1,0.2,0.4
416,frame_0416.jpg,85.7,165.4,,174.1,174.1,171.7,2.4,0.3,0.4
417,frame_0417.jpg,125.5,,,,176.6,24.3,152.3,0.3,
418,frame_0418.jpg,115.6,,,,,,,0.3,
419,frame_0419.jpg,,,,,,,,,
420,frame_0420.jpg,,,,,,,,,
421,frame_0421.jpg,,,,,,,,,
422,frame_0422.jpg,,,,,,,,,
423,frame_0423.jpg,,,,,,,,,
424,frame_0424.jpg,,,,,,,,,
425,frame_0425.jpg,,,,,,,,,
426,frame_0426.jpg,,,,,,,,,
427,frame_0427.jpg,,,,,,,,,
428,frame_0428.jpg,,,,,,,,,
429,frame_0429.jpg,,,,,,,,,
430,frame_0430.jpg,,,,,,,,,
431,frame_0431.jpg,,,,,,,,,
432,frame_0432.jpg,,,,,,,,,
433,frame_0433.jpg,,,,,,,,,
434,frame_0434.jpg,,,,,,,,,
435,frame_0435.jpg,,,,,,,,,
436,frame_0436.jpg,117.4,,,,152.3,179.2,26.9,0.3,0.3
437,frame_0437.jpg,122.8,,,,147.1,137.0,10.1,0.3,0.3
438,frame_0438.jpg,134.0,152.7,153.9,129.5,126.0,135.6,9.6,0.3,0.3
439,frame_0439.jpg,136.5,119.5,175.2,172.6,129.7,168.0,38.4,0.3,0.3
440,frame_0440.jpg,117.8,126.2,175.2,169.1,122.5,149.7,27.2,0.3,0.3
441,frame_0441.jpg,120.2,,172.0,167.5,125.8,102.0,23.8,0.3,0.3
442,frame_0442.jpg,119.0,,169.1,177.1,127.7,177.3,49.5,0.3,0.3
443,frame_0443.jpg,124.0,,171.2,177.1,119.2,165.8,46.6,0.3,0.3
444,frame_0444.jpg,128.4,,169.6,175.2,118.5,8.2,110.3,0.3,0.3
445,frame_0445.jpg,134.9,139.2,,175.3,110.4,3.5,106.9,0.3,0.3
446,frame_0446.jpg,135.2,122.6,,172.7,106.4,0.3,106.1,0.3,0.3
447,frame_0447.jpg,136.4,112.0,,173.8,122.5,1.9,120.6,0.4,0.3
448,frame_0448.jpg,130.3,111.0,,168.4,134.4,4.8,129.7,0.4,0.3
449,frame_0449.jpg,129.5,134.9,,168.3,95.0,19.3,75.7,0.4,0.4
450,frame_0450.jpg,129.8,129.0,,169.8,131.8,21.3,110.5,0.4,0.4
451,frame_0451.jpg,123.8,115.1,133.4,171.9,142.7,15.7,127.0,0.3,0.3
452,frame_0452.jpg,124.4,,,169.6,70.6,21.6,49.0,0.3,
453,frame_0453.jpg,127.3,126.1,,169.6,100.2,13.0,87.2,0.3,0.3
454,frame_0454.jpg,131.7,140.8,,169.7,148.3,24.0,124.2,0.4,0.3
455,frame_0455.jpg,134.2,143.9,,168.9,143.3,26.2,117.1,0.4,0.3
456,frame_0456.jpg,135.6,146.2,,168.4,135.2,27.7,107.6,0.4,0.3
457,frame_0457.jpg,135.2,149.6,,168.2,146.8,35.2,111.6,0.4,0.3
458,frame_0458.jpg,130.9,155.1,,167.8,1.6,33.8,32.2,0.3,0.3
459,frame_0459.jpg,128.7,157.9,,167.5,6.2,32.5,26.3,0.3,0.3
460,frame_0460.jpg,122.3,150.8,,167.4,6.9,23.6,16.6,0.2,0.2
461,frame_0461.jpg,111.8,165.0,,167.7,63.6,6.9,56.7,0.1,0.2
462,frame_0462.jpg,132.6,145.2,,169.4,78.0,3.5,74.6,0.2,0.2
463,frame_0463.jpg,156.8,174.8,,173.0,91.9,3.1,88.7,0.4,0.4
464,frame_0464.jpg,149.4,174.6,,172.1,25.4,1.0,24.4,0.3,0.4
465,frame_0465.jpg,,142.0,,169.7,43.0,9.7,33.3,,0.2
466,frame_0466.jpg,,,,164.1,45.8,2.6,43.2,,
467,frame_0467.jpg,,,,154.1,50.0,7.3,42.7,,
468,frame_0468.jpg,,19.9,,146.1,52.8,0.9,51.9,,0.2
469,frame_0469.jpg,171.0,48.1,,151.5,39.6,17.0,22.6,0.1,0.1
470,frame_0470.jpg,148.4,,167.9,179.4,,24.6,,0.4,0.3
471,frame_0471.jpg,110.3,,,169.1,16.8,36.9,20.1,0.4,
472,frame_0472.jpg,117.3,171.9,,168.3,163.1,154.7,8.4,0.4,0.4
473,frame_0473.jpg,114.4,,,,,162.4,,0.4,
474,frame_0474.jpg,,,,,,146.6,,,
475,frame_0475.jpg,110.2,,,,,171.7,,0.3,
476,frame_0476.jpg,96.9,,,,178.8,168.2,10.6,0.3,
477,frame_0477.jpg,73.8,,,,166.3,152.0,14.3,0.2,
478,frame_0478.jpg,,135.2,,175.8,154.9,158.6,3.7,,0.4
479,frame_0479.jpg,,131.9,,157.9,133.2,14.6,118.6,,0.4
480,frame_0480.jpg,71.1,,,170.0,74.5,1.3,73.2,0.0,0.4
481,frame_0481.jpg,80.7,159.4,131.1,177.4,101.9,132.1,30.3,0.2,0.4
482,frame_0482.jpg,103.4,139.5,136.5,173.5,49.8,29.7,20.0,0.3,0.4
483,frame_0483.jpg,110.5,134.7,138.8,177.4,58.3,143.1,84.8,0.3,0.4
484,frame_0484.jpg,119.1,124.7,177.1,142.3,107.1,179.0,71.9,0.3,0.4
485,frame_0485.jpg,127.1,134.6,135.9,175.1,97.3,170.1,72.8,0.3,0.4
486,frame_0486.jpg,135.6,,133.5,179.9,44.4,175.9,131.4,0.3,0.4
487,frame_0487.jpg,129.3,159.2,135.0,179.2,1.0,166.7,165.7,0.3,0.3
488,frame_0488.jpg,112.1,152.7,175.3,143.1,3.2,163.4,160.2,0.1,0.2
489,frame_0489.jpg,121.6,146.1,138.5,178.6,10.8,134.8,124.1,0.2,0.2
490,frame_0490.jpg,155.4,179.6,177.9,174.8,15.8,159.0,143.2,0.3,0.3
491,frame_0491.jpg,161.1,,141.8,174.0,2.1,38.9,36.9,0.4,0.4
492,frame_0492.jpg,142.7,171.6,,171.4,27.3,0.7,26.6,0.2,0.3
493,frame_0493.jpg,173.6,,,172.6,13.8,0.3,13.6,0.3,0.3
494,frame_0494.jpg,,14.8,,164.3,39.4,11.0,28.4,,0.2
495,frame_0495.jpg,,5.6,,154.6,56.1,3.4,52.7,0.6,0.2
496,frame_0496.jpg,,35.7,,149.1,53.2,11.7,41.5,,0.2
497,frame_0497.jpg,157.5,177.7,,171.4,169.6,26.2,143.4,0.4,0.3
498,frame_0498.jpg,66.1,,80.1,143.2,20.7,40.4,19.8,0.3,
499,frame_0499.jpg,100.4,168.4,,24.4,173.4,173.1,0.3,0.4,0.4
500,frame_0500.jpg,58.5,168.2,,,147.5,163.8,16.3,0.1,0.4
501,frame_0501.jpg,43.0,160.6,,170.4,143.3,164.1,20.9,0.0,0.4
502,frame_0502.jpg,122.8,170.6,,174.0,178.9,173.9,5.0,0.3,0.4
503,frame_0503.jpg,176.3,179.4,,172.4,179.5,167.4,12.1,0.4,0.4
504,frame_0504.jpg,177.5,177.5,178.9,174.2,171.6,174.4,2.8,0.4,0.4
505,frame_0505.jpg,174.3,173.2,,179.3,162.0,173.1,11.1,0.5,0.4
506,frame_0506.jpg,179.1,172.4,,,162.1,179.4,17.3,0.5,0.4
507,frame_0507.jpg,178.2,176.6,,,170.5,171.2,0.7,0.4,0.5
508,frame_0508.jpg,173.0,176.3,,,175.5,170.2,5.3,0.4,0.5
509,frame_0509.jpg,,172.4,,,,162.0,,0.5,0.5
510,frame_0510.jpg,170.9,172.0,,,175.6,178.7,3.2,0.6,0.5
511,frame_0511.jpg,174.7,159.1,,,167.9,178.1,10.1,0.8,0.5
512,frame_0512.jpg,,,,,,,,,
513,frame_0513.jpg,,,,,128.6,,,,
514,frame_0514.jpg,2.6,,,,,,,0.7,
515,frame_0515.jpg,38.0,,,,148.7,,,0.7,
516,frame_0516.jpg,140.3,149.6,,,139.5,167.5,27.9,0.6,0.6
517,frame_0517.jpg,144.2,178.1,,,160.7,124.7,36.0,0.5,0.4
518,frame_0518.jpg,,,,,,28.5,,0.4,0.3
519,frame_0519.jpg,,,,,,14.3,,0.3,
520,frame_0520.jpg,177.1,,,,8.9,2.0,6.9,0.3,
521,frame_0521.jpg,172.8,,,154.2,8.5,9.8,1.3,0.3,
522,frame_0522.jpg,173.4,,,,15.3,6.8,8.5,0.3,
523,frame_0523.jpg,170.3,,140.5,,17.1,0.6,16.6,0.3,
524,frame_0524.jpg,179.9,,,,33.4,11.2,22.2,0.3,
525,frame_0525.jpg,178.2,,,,47.7,7.1,40.6,0.3,
526,frame_0526.jpg,169.4,,,,44.9,4.3,40.6,0.3,
527,frame_0527.jpg,161.9,,,,49.0,6.8,42.2,0.3,0.1
528,frame_0528.jpg,150.6,,,,57.1,13.5,43.6,0.3,0.1
529,frame_0529.jpg,150.8,,,,50.3,8.5,41.8,0.3,
530,frame_0530.jpg,147.6,172.6,,,63.4,13.1,50.3,0.3,0.4
531,frame_0531.jpg,147.4,170.6,,173.4,66.7,15.7,51.1,0.3,0.4
532,frame_0532.jpg,143.0,,163.5,172.3,111.8,0.9,111.0,0.3,0.4
533,frame_0533.jpg,137.2,83.1,,175.0,117.3,4.6,112.7,0.3,0.3
534,frame_0534.jpg,139.6,160.8,,173.2,119.5,10.5,109.0,0.3,0.3
535,frame_0535.jpg,141.2,167.5,,172.2,96.0,5.1,91.0,0.3,0.3
536,frame_0536.jpg,144.4,178.0,,171.5,55.7,4.1,51.7,0.3,0.3
537,frame_0537.jpg,141.9,158.3,139.2,172.1,99.8,18.5,81.3,0.3,0.3
538,frame_0538.jpg,139.9,148.9,134.5,173.1,111.2,26.0,85.2,0.4,0.3
539,frame_0539.jpg,135.2,116.9,133.2,173.7,117.7,15.8,101.9,0.4,0.3
540,frame_0540.jpg,138.0,166.4,,168.2,45.3,19.3,26.0,0.4,0.4
541,frame_0541.jpg,143.7,,,169.3,44.4,21.8,22.6,0.4,0.4
542,frame_0542.jpg,136.9,,132.7,169.0,21.9,22.9,1.0,0.3,0.4
543,frame_0543.jpg,138.0,,132.3,167.8,44.9,26.6,18.3,0.3,0.3
544,frame_0544.jpg,124.2,169.2,,166.7,50.3,24.6,25.7,0.2,0.2
545,frame_0545.jpg,119.3,169.3,,168.2,19.9,27.3,7.4,0.1,0.2
546,frame_0546.jpg,150.2,166.1,,172.7,64.0,30.5,33.6,0.3,0.3
547,frame_0547.jpg,158.3,,,,16.9,17.6,0.7,0.4,0.4
548,frame_0548.jpg,,174.5,,173.1,33.8,15.3,18.4,,0.3
549,frame_0549.jpg,,,,172.7,29.8,1.6,28.2,,
550,frame_0550.jpg,,,,,39.4,4.9,34.5,,
551,frame_0551.jpg,,12.2,,,51.8,3.2,48.6,,0.2
552,frame_0552.jpg,23.1,25.5,,,53.6,11.7,41.9,0.2,0.2
553,frame_0553.jpg,150.4,97.6,,162.1,45.3,25.3,20.0,0.2,0.1
554,frame_0554.jpg,142.4,,167.5,171.9,10.2,5.3,4.9,0.3,0.3
555,frame_0555.jpg,101.7,162.3,138.5,170.6,150.7,56.1,94.5,0.3,0.4
556,frame_0556.jpg,111.1,,,,168.1,176.2,8.0,0.3,
557,frame_0557.jpg,,,,,,26.4,,,
558,frame_0558.jpg,,,,,,,,,
559,frame_0559.jpg,,,,,,,,,
560,frame_0560.jpg,,,,,,,,,
561,frame_0561.jpg,,,,,,,,,
562,frame_0562.jpg,,,,,,,,,
563,frame_0563.jpg,,,,,15.0,5.2,9.8,,
564,frame_0564.jpg,79.4,156.6,,,46.1,100.2,54.1,0.1,0.3
565,frame_0565.jpg,83.7,141.2,,,124.7,152.1,27.4,0.2,0.2
566,frame_0566.jpg,84.9,,,,11.5,170.9,159.4,0.2,0.2
567,frame_0567.jpg,89.0,,,,129.6,129.7,0.1,0.2,0.2
568,frame_0568.jpg,90.2,82.4,,166.1,27.8,112.2,84.3,0.2,0.2
569,frame_0569.jpg,84.9,92.8,164.6,174.1,74.2,22.1,52.0,0.2,0.2
570,frame_0570.jpg,93.1,83.4,167.3,175.2,99.7,11.2,88.5,0.2,0.2
571,frame_0571.jpg,94.9,85.1,,179.8,130.5,31.1,99.3,0.2,0.3
572,frame_0572.jpg,110.5,80.8,160.0,178.7,114.7,78.7,36.0,0.3,0.3
573,frame_0573.jpg,101.5,80.6,,178.8,122.0,51.1,70.8,0.3,0.3
574,frame_0574.jpg,93.8,68.1,,177.6,121.0,166.7,45.7,0.2,0.3
575,frame_0575.jpg,96.3,,161.3,174.6,125.3,178.7,53.4,0.2,0.3
576,frame_0576.jpg,99.3,86.1,161.7,174.3,126.0,179.0,53.0,0.3,0.3
577,frame_0577.jpg,100.8,,160.7,175.0,126.8,179.2,52.5,0.3,0.3
578,frame_0578.jpg,94.4,,161.4,174.7,126.8,176.9,50.1,0.3,0.3
579,frame_0579.jpg,91.9,,161.0,175.5,124.8,175.8,51.0,0.2,0.3
580,frame_0580.jpg,89.2,,161.2,174.9,123.5,177.9,54.5,0.2,0.3
581,frame_0581.jpg,96.6,96.1,,174.9,124.5,173.6,49.1,0.2,0.3
582,frame_0582.jpg,98.1,89.6,162.4,175.3,128.2,171.6,43.4,0.2,0.3
583,frame_0583.jpg,99.0,87.9,164.8,176.9,131.9,176.4,44.5,0.2,0.3
584,frame_0584.jpg,97.2,90.8,,174.0,132.9,179.1,46.2,0.2,0.3
585,frame_0585.jpg,99.5,75.9,,174.9,131.7,168.1,36.4,0.2,0.3
586,frame_0586.jpg,104.2,77.0,,173.4,126.7,165.9,39.2,0.2,0.3
587,frame_0587.jpg,108.3,,152.8,175.9,120.8,170.4,49.7,0.2,0.3
588,frame_0588.jpg,117.6,,143.0,176.4,128.3,167.6,39.4,0.3,0.3
589,frame_0589.jpg,116.8,,140.0,177.3,120.0,144.2,24.1,0.3,0.3
590,frame_0590.jpg,119.1,,139.1,174.7,123.0,22.4,100.6,0.3,0.3
591,frame_0591.jpg,117.2,79.2,177.7,177.8,125.8,176.0,50.2,0.3,0.3
592,frame_0592.jpg,107.3,,176.3,,138.9,160.6,21.8,0.3,0.3
593,frame_0593.jpg,107.7,,177.2,140.3,126.7,157.3,30.5,0.3,0.3
594,frame_0594.jpg,108.9,,177.6,140.0,123.6,165.2,41.5,0.3,0.3
595,frame_0595.jpg,109.0,102.1,176.3,140.6,118.0,160.7,42.7,0.3,0.3
596,frame_0596.jpg,111.1,77.2,136.3,172.2,124.3,162.6,38.3,0.3,0.3
597,frame_0597.jpg,107.4,,134.1,173.2,117.1,28.8,88.3,0.3,
598,frame_0598.jpg,117.5,,,169.8,37.9,23.9,14.0,0.3,0.3
599,frame_0599.jpg,117.1,,,170.4,51.5,19.8,31.7,0.3,
600,frame_0600.jpg,118.9,145.1,,171.6,50.3,12.2,38.2,0.2,0.2
601,frame_0601.jpg,107.6,142.7,,174.0,79.3,15.2,64.1,0.2,0.2
602,frame_0602.jpg,138.5,170.2,,174.2,78.1,8.7,69.4,0.3,0.3
603,frame_0603.jpg,165.6,163.6,179.4,178.2,147.2,12.5,134.7,0.5,0.5
604,frame_0604.jpg,154.3,172.4,,173.6,33.1,2.1,31.0,0.2,0.4
605,frame_0605.jpg,168.9,,,172.7,23.5,0.5,23.0,0.4,
606,frame_0606.jpg,,,,162.5,45.8,3.6,42.2,,
607,frame_0607.jpg,,13.9,,149.0,49.2,1.2,48.0,,0.2
608,frame_0608.jpg,30.6,26.5,,149.2,53.1,1.6,51.5,0.2,0.2
609,frame_0609.jpg,163.9,,116.6,169.6,164.5,39.4,125.1,0.2,
610,frame_0610.jpg,137.5,,171.1,172.9,,178.6,,0.3,
611,frame_0611.jpg,,,,155.6,,49.4,,,
612,frame_0612.jpg,73.6,,,,,166.6,,0.2,
613,frame_0613.jpg,36.5,,,,160.4,159.9,0.5,0.2,
614,frame_0614.jpg,4.4,,,,165.1,,,0.2,0.1
615,frame_0615.jpg,66.1,,,,,,,0.2,
616,frame_0616.jpg,,,,,,,,,
617,frame_0617.jpg,,,,,,,,,
618,frame_0618.jpg,,,,,,,,,
619,frame_0619.jpg,,,,,,,,,
620,frame_0620.jpg,,,,,,162.6,,,
621,frame_0621.jpg,33.5,,,,153.4,164.4,11.0,0.0,0.4
622,frame_0622.jpg,45.6,,,,159.7,168.3,8.7,0.1,0.0
623,frame_0623.jpg,52.9,,,,161.6,163.9,2.2,0.1,0.1
624,frame_0624.jpg,56.0,166.5,,162.4,130.0,126.2,3.9,0.1,0.4
625,frame_0625.jpg,59.4,143.4,,168.9,76.7,17.1,59.6,0.2,0.4
626,frame_0626.jpg,75.0,108.1,,179.0,127.8,142.7,14.9,0.2,0.3
627,frame_0627.jpg,95.5,117.1,138.9,179.1,142.4,174.5,32.1,0.3,0.3
628,frame_0628.jpg,115.3,,170.1,179.8,61.3,172.2,110.8,0.3,0.3
629,frame_0629.jpg,122.4,,,176.2,45.8,147.2,101.4,0.3,0.3
630,frame_0630.jpg,105.7,145.1,,168.4,12.4,23.6,11.3,0.1,0.2
631,frame_0631.jpg,116.6,138.2,,174.0,15.0,24.1,9.1,0.2,0.2
632,frame_0632.jpg,150.4,179.5,,173.6,32.2,28.9,3.2,0.3,0.3
633,frame_0633.jpg,146.8,176.2,,171.8,24.9,11.0,13.9,0.3,0.3
634,frame_0634.jpg,,,,170.8,30.4,2.2,28.2,,0.3
635,frame_0635.jpg,,,,171.4,37.2,0.1,37.1,,
636,frame_0636.jpg,,,,160.9,52.9,2.8,50.1,,
637,frame_0637.jpg,,20.3,,149.6,58.3,7.1,51.2,,0.2
638,frame_0638.jpg,27.9,37.8,,150.6,60.6,12.7,48.0,0.2,0.2
639,frame_0639.jpg,151.4,,159.0,165.4,,24.8,,0.3,0.3
640,frame_0640.jpg,113.9,176.8,168.9,172.5,167.9,163.3,4.5,0.3,0.3
641,frame_0641.jpg,111.1,157.1,176.4,161.3,170.0,134.1,35.9,0.4,0.3
642,frame_0642.jpg,99.8,,,,176.0,165.5,10.5,0.3,
643,frame_0643.jpg,51.1,,,,179.2,163.8,15.4,0.2,
644,frame_0644.jpg,,,,,,152.1,,,
645,frame_0645.jpg,,,,,,,,,
646,frame_0646.jpg,,,151.7,163.4,,162.3,,,
647,frame_0647.jpg,32.6,169.3,,,161.9,176.7,14.8,0.1,0.5
648,frame_0648.jpg,43.2,120.1,,,162.9,161.6,1.3,0.1,0.1
649,frame_0649.jpg,55.9,115.3,,,170.1,171.2,1.1,0.1,0.1
650,frame_0650.jpg,60.6,172.5,,,175.3,177.8,2.5,0.2,0.5
651,frame_0651.jpg,64.9,169.9,,,164.0,174.0,9.9,0.2,0.4
652,frame_0652.jpg,75.2,162.7,,169.9,164.5,179.8,15.3,0.2,0.4
653,frame_0653.jpg,78.7,128.0,160.1,176.6,155.0,176.8,21.8,0.2,0.3
654,frame_0654.jpg,100.4,105.0,,180.0,163.7,156.2,7.6,0.3,0.3
655,frame_0655.jpg,113.9,99.2,138.7,177.6,96.1,167.6,71.4,0.3,0.3
656,frame_0656.jpg,127.1,,,177.8,40.2,162.0,121.8,0.3,0.3
657,frame_0657.jpg,115.1,132.1,131.5,178.1,4.3,160.6,156.3,0.2,0.2
658,frame_0658.jpg,109.4,135.8,,175.9,0.6,159.1,158.6,0.2,0.2
659,frame_0659.jpg,134.1,167.5,,175.6,4.1,158.9,154.8,0.3,0.3
660,frame_0660.jpg,163.6,177.1,,,3.7,35.6,31.9,0.4,0.4
661,frame_0661.jpg,154.6,178.1,,171.9,27.0,0.6,26.4,0.3,0.3
662,frame_0662.jpg,,,,173.6,35.8,0.6,35.2,,
663,frame_0663.jpg,,,,166.7,38.4,9.7,28.6,,
664,frame_0664.jpg,,10.8,,156.0,45.4,0.6,44.9,,0.2
665,frame_0665.jpg,,31.5,,146.4,48.3,0.9,47.4,,0.2
666,frame_0666.jpg,,82.0,,163.2,14.3,23.4,9.1,0.4,0.1
667,frame_0667.jpg,134.0,,169.9,175.0,,25.7,,0.3,
668,frame_0668.jpg,51.9,,,160.3,15.9,37.5,21.6,0.2,
669,frame_0669.jpg,89.4,178.7,141.6,63.7,167.8,148.7,19.1,0.3,0.4
670,frame_0670.jpg,82.9,,141.6,90.2,158.6,148.9,9.7,0.3,
671,frame_0671.jpg,84.6,153.9,158.0,121.2,174.0,154.7,19.3,0.3,0.4
672,frame_0672.jpg,71.9,150.3,143.6,143.8,159.9,160.1,0.3,0.2,0.3
673,frame_0673.jpg,71.8,,,179.4,176.7,171.1,5.6,0.2,0.4
674,frame_0674.jpg,163.0,143.8,,165.7,26.0,0.3,25.7,0.4,0.3
675,frame_0675.jpg,155.6,129.4,,171.4,12.8,4.4,8.4,0.4,0.3
676,frame_0676.jpg,159.9,131.8,,170.1,13.2,1.5,11.7,0.3,0.3
677,frame_0677.jpg,44.0,141.5,,169.9,16.0,1.3,14.7,0.2,0.4
678,frame_0678.jpg,81.6,141.0,,172.6,22.1,25.0,2.9,0.2,0.3
679,frame_0679.jpg,90.6,128.4,146.9,178.2,25.2,160.9,135.8,0.2,0.4
680,frame_0680.jpg,97.3,,130.3,177.5,29.1,166.2,137.1,0.3,0.4
681,frame_0681.jpg,94.1,,,171.0,93.4,5.0,88.4,0.2,0.3
682,frame_0682.jpg,85.1,111.1,176.7,145.4,114.0,165.1,51.1,0.2,0.3
683,frame_0683.jpg,83.1,123.4,144.1,174.6,127.6,169.2,41.6,0.2,0.3
684,frame_0684.jpg,75.4,102.4,178.7,149.2,140.9,176.0,35.1,0.2,0.3
685,frame_0685.jpg,77.4,98.1,176.7,,128.9,179.1,50.2,0.2,0.3
686,frame_0686.jpg,92.3,122.8,175.2,146.0,138.7,179.4,40.7,0.2,0.3
687,frame_0687.jpg,117.1,121.1,140.8,145.3,139.8,169.1,29.4,0.3,0.3
688,frame_0688.jpg,118.4,136.4,135.5,178.2,56.0,175.2,119.1,0.3,0.3
689,frame_0689.jpg,107.3,140.4,137.7,178.0,87.2,164.6,77.5,0.2,0.2
690,frame_0690.jpg,108.3,150.6,140.1,175.9,79.8,166.9,87.1,0.1,0.2
691,frame_0691.jpg,134.9,172.2,,173.6,98.3,37.6,60.7,0.3,0.2
692,frame_0692.jpg,164.2,179.4,,173.9,118.2,164.0,45.8,0.4,0.4
693,frame_0693.jpg,145.6,177.2,,172.9,40.3,6.7,33.5,0.2,0.3
694,frame_0694.jpg,,,,172.0,11.9,2.1,9.8,0.4,0.3
695,frame_0695.jpg,,,,167.3,22.0,3.5,18.4,,
696,frame_0696.jpg,,,,167.5,21.0,13.0,8.0,,
697,frame_0697.jpg,,,,168.6,46.5,9.8,36.7,,
698,frame_0698.jpg,,68.3,,175.2,155.5,93.9,61.6,,0.2
699,frame_0699.jpg,,79.4,,178.3,153.8,174.1,20.4,,0.2
700,frame_0700.jpg,,,141.8,178.4,150.8,163.1,12.4,,0.3
701,frame_0701.jpg,,125.9,,169.4,17.4,6.1,11.3,0.4,0.4
702,frame_0702.jpg,,,142.0,177.6,125.4,155.3,29.9,,0.3
703,frame_0703.jpg,124.0,,,169.3,62.2,17.8,44.4,0.0,0.4
704,frame_0704.jpg,107.5,148.8,,171.7,61.4,26.9,34.5,0.1,0.3
705,frame_0705.jpg,110.3,130.0,,173.6,58.4,32.0,26.4,0.2,0.3
706,frame_0706.jpg,126.0,127.9,,172.8,49.4,32.5,16.9,0.3,0.3
707,frame_0707.jpg,138.7,,134.4,176.7,12.2,51.1,38.9,0.4,0.3
708,frame_0708.jpg,142.6,160.1,133.7,177.3,30.7,179.6,148.9,0.4,0.4
709,frame_0709.jpg,139.0,163.1,132.7,179.6,81.3,169.1,87.9,0.4,0.4
710,frame_0710.jpg,135.9,168.5,172.8,135.9,26.3,178.6,152.3,0.3,0.3
711,frame_0711.jpg,134.3,,134.1,168.0,34.0,45.1,11.1,0.2,
712,frame_0712.jpg,137.4,,172.6,139.6,36.2,178.5,142.3,0.1,0.1
713,frame_0713.jpg,126.1,175.6,136.6,179.5,34.7,177.9,143.1,0.1,0.2
714,frame_0714.jpg,154.2,,,177.1,16.3,170.7,154.4,0.3,
715,frame_0715.jpg,165.6,169.0,,,8.0,167.2,159.2,0.5,0.4
716,frame_0716.jpg,159.0,,,173.8,24.0,5.8,18.3,0.3,
717,frame_0717.jpg,,,,,,,,,
718,frame_0718.jpg,,,,169.5,29.7,2.5,27.2,0.3,
719,frame_0719.jpg,,,,164.3,52.8,5.6,47.2,,
720,frame_0720.jpg,,31.3,,151.1,40.6,12.9,27.7,,0.2
721,frame_0721.jpg,127.5,,,169.6,2.8,32.7,29.9,0.2,
722,frame_0722.jpg,96.4,,92.1,171.2,179.8,179.2,0.6,0.3,
723,frame_0723.jpg,91.2,,,152.1,105.4,176.2,70.9,0.4,0.4
724,frame_0724.jpg,100.4,,,143.3,179.1,164.3,14.8,0.4,0.4
725,frame_0725.jpg,100.9,,,,,160.6,,0.3,
726,frame_0726.jpg,114.5,,,143.8,153.7,159.5,5.8,0.3,0.5
727,frame_0727.jpg,87.9,,,169.0,171.1,164.2,6.9,0.3,
728,frame_0728.jpg,46.0,161.7,,164.8,135.6,38.3,97.3,0.1,0.4
729,frame_0729.jpg,22.5,,,179.2,20.6,179.1,158.5,0.1,
730,frame_0730.jpg,26.8,,158.1,174.7,82.4,170.2,87.8,0.1,
731,frame_0731.jpg,56.3,,157.2,167.6,61.2,35.0,26.2,0.2,
732,frame_0732.jpg,81.6,103.5,,171.4,47.5,38.0,9.5,0.2,0.2
733,frame_0733.jpg,92.7,96.5,,163.1,14.5,168.1,153.6,0.2,0.2
734,frame_0734.jpg,89.1,163.5,,160.2,44.2,34.2,10.0,0.2,0.4
735,frame_0735.jpg,86.4,,,170.7,46.6,14.6,32.0,0.2,0.2
736,frame_0736.jpg,86.3,,,175.1,54.6,13.5,41.1,0.2,0.2
737,frame_0737.jpg,89.9,,,175.9,50.4,0.6,49.8,0.2,
738,frame_0738.jpg,99.2,,,175.9,57.6,3.6,54.0,0.2,0.2
739,frame_0739.jpg,109.3,163.2,,175.8,66.4,2.5,63.9,0.2,0.4
740,frame_0740.jpg,109.0,178.9,,175.3,41.3,0.1,41.1,0.3,0.4
741,frame_0741.jpg,106.9,,,176.7,126.7,10.3,116.4,0.3,0.3
742,frame_0742.jpg,104.5,,,176.7,116.9,3.8,113.1,0.3,0.4
743,frame_0743.jpg,108.9,,,176.3,125.1,0.3,124.7,0.3,0.3
744,frame_0744.jpg,109.9,,,176.0,119.3,4.4,114.8,0.3,0.4
745,frame_0745.jpg,118.0,,,175.0,116.1,2.3,113.8,0.3,0.2
746,frame_0746.jpg,114.9,,,174.9,123.1,6.5,116.6,0.2,
747,frame_0747.jpg,113.3,,,174.5,114.6,5.3,109.2,0.2,0.2
748,frame_0748.jpg,107.9,,,174.8,114.9,4.3,110.6,0.2,0.3
749,frame_0749.jpg,110.5,,,174.0,116.7,2.6,114.1,0.2,0.3
750,frame_0750.jpg,111.9,,141.8,175.0,110.3,13.6,96.6,0.3,0.3
751,frame_0751.jpg,127.0,110.4,138.7,175.1,128.2,171.8,43.7,0.3,0.3
752,frame_0752.jpg,138.2,124.9,171.3,142.7,147.7,178.5,30.9,0.4,0.3
753,frame_0753.jpg,146.1,149.6,133.1,178.5,152.9,180.0,27.1,0.4,0.4
